data,open,high,low,close,volume ,changepercent
2018/1/16,25987.62 ,26086.12 ,25702.99 ,25792.86 ,0,-0.04%
2018/1/17,25910.78 ,26130.45 ,25865.02 ,26115.65 ,0,1.25%
2018/1/18,26149.55 ,26153.42 ,25947.32 ,26017.81 ,0,-0.37%
2018/1/19,25987.35 ,26071.72 ,25942.83 ,26071.72 ,0,0.21%
2018/1/22,26025.32 ,26215.23 ,25974.65 ,26214.60 ,0,0.55%
2018/1/23,26214.87 ,26246.19 ,26143.90 ,26210.81 ,0,-0.01%
2018/1/24,26282.07 ,26392.80 ,26106.94 ,26252.12 ,0,0.16%
2018/1/25,26313.06 ,26458.25 ,26259.72 ,26392.79 ,0,0.54%
2018/1/26,26466.74 ,26616.71 ,26425.35 ,26616.71 ,0,0.85%
2018/1/29,26584.28 ,26608.90 ,26435.34 ,26439.48 ,0,-0.67%
2018/1/30,26198.45 ,26256.99 ,26028.42 ,26076.89 ,0,-1.37%
2018/1/31,26268.17 ,26338.03 ,26050.98 ,26149.39 ,0,0.28%
2018/2/1,26083.04 ,26306.70 ,26014.44 ,26186.71 ,0,0.14%
2018/2/2,26061.79 ,26061.79 ,25490.66 ,25520.96 ,0,-2.54%
2018/2/5,25337.87 ,25520.53 ,23923.88 ,24345.75 ,0,-4.60%
2018/2/6,24085.17 ,24946.23 ,23778.74 ,24912.77 ,0,2.33%
2018/2/7,24892.87 ,25293.96 ,24785.44 ,24893.35 ,0,-0.08%
2018/2/8,24902.30 ,24903.68 ,23849.23 ,23860.46 ,0,-4.15%
2018/2/9,23992.67 ,24382.14 ,23360.29 ,24190.90 ,0,1.38%
2018/2/12,24337.76 ,24765.16 ,24290.48 ,24601.27 ,0,1.70%
2018/2/13,24540.33 ,24705.72 ,24421.03 ,24640.45 ,0,0.16%
2018/2/14,24535.82 ,24925.95 ,24490.36 ,24893.49 ,0,1.03%
2018/2/15,25047.82 ,25203.95 ,24809.42 ,25200.37 ,0,1.23%
2018/2/16,25165.94 ,25432.42 ,25149.26 ,25219.38 ,0,0.08%
2018/2/20,25124.91 ,25179.01 ,24884.19 ,24964.75 ,0,-1.01%
2018/2/21,24988.06 ,25267.99 ,24792.99 ,24797.78 ,0,-0.67%
2018/2/22,24855.41 ,25156.72 ,24854.83 ,24962.48 ,0,0.66%
2018/2/23,25050.51 ,25313.91 ,25028.73 ,25309.99 ,0,1.39%
2018/2/26,25403.35 ,25732.80 ,25398.56 ,25709.27 ,0,1.58%
2018/2/27,25735.78 ,25800.35 ,25407.83 ,25410.03 ,0,-1.16%
2018/2/28,25485.15 ,25576.15 ,25022.42 ,25029.20 ,0,-1.50%
2018/3/1,25024.04 ,25185.35 ,24442.56 ,24608.98 ,0,-1.68%
2018/3/2,24394.91 ,24592.46 ,24217.76 ,24538.06 ,0,-0.29%
2018/3/5,24471.31 ,24961.00 ,24387.15 ,24874.76 ,0,1.37%
2018/3/6,24965.89 ,24995.24 ,24708.41 ,24884.12 ,0,0.04%
2018/3/7,24758.15 ,24849.68 ,24535.12 ,24801.36 ,0,-0.33%
2018/3/8,24853.41 ,24950.49 ,24703.05 ,24895.21 ,0,0.38%
2018/3/9,25004.89 ,25336.33 ,25004.89 ,25335.74 ,0,1.77%
2018/3/12,25372.44 ,25449.15 ,25152.02 ,25178.61 ,0,-0.62%
2018/3/13,25257.75 ,25376.40 ,24947.50 ,25007.03 ,0,-0.68%
2018/3/14,25086.97 ,25130.12 ,24668.83 ,24758.12 ,0,-1.00%
2018/3/15,24837.29 ,25053.87 ,24753.29 ,24873.66 ,0,0.47%
2018/3/16,24877.34 ,25031.00 ,24857.09 ,24946.51 ,0,0.29%
2018/3/19,24893.69 ,24893.69 ,24453.14 ,24610.91 ,0,-1.35%
2018/3/20,24650.64 ,24803.61 ,24650.64 ,24727.27 ,0,0.47%
2018/3/21,24723.49 ,24977.65 ,24655.40 ,24682.31 ,0,-0.18%
2018/3/22,24526.01 ,24526.01 ,23938.74 ,23957.89 ,0,-2.93%
2018/3/23,23995.18 ,24108.47 ,23509.06 ,23533.20 ,0,-1.77%
2018/3/26,23825.74 ,24232.30 ,23741.22 ,24202.60 ,0,2.84%
2018/3/27,24276.62 ,24446.22 ,23708.73 ,23857.71 ,0,-1.43%
2018/3/28,23883.08 ,24092.47 ,23728.67 ,23848.42 ,0,-0.04%
2018/3/29,23949.18 ,24314.30 ,23928.13 ,24103.11 ,0,1.07%
2018/4/2,24076.60 ,24123.80 ,23344.52 ,23644.19 ,0,-1.90%
2018/4/3,23698.33 ,24044.35 ,23664.33 ,24033.36 ,0,1.65%
2018/4/4,23654.15 ,24308.96 ,23523.16 ,24264.30 ,0,0.96%
2018/4/5,24313.91 ,24622.26 ,24313.91 ,24505.22 ,0,0.99%
2018/4/6,24373.60 ,24434.40 ,23738.20 ,23932.76 ,0,-2.34%
2018/4/9,24037.52 ,24373.18 ,23954.83 ,23979.10 ,0,0.19%
2018/4/10,24198.95 ,24511.35 ,24198.95 ,24408.00 ,0,1.79%
2018/4/11,24274.19 ,24366.57 ,24150.87 ,24189.45 ,0,-0.90%
2018/4/12,24302.82 ,24592.12 ,24302.82 ,24483.05 ,0,1.21%
2018/4/13,24582.82 ,24646.45 ,24243.74 ,24360.14 ,0,-0.50%
2018/4/16,24483.15 ,24675.36 ,24480.20 ,24573.04 ,0,0.87%
2018/4/17,24681.79 ,24858.97 ,24681.79 ,24786.63 ,0,0.87%
2018/4/18,24820.85 ,24832.54 ,24721.09 ,24748.07 ,0,-0.16%
2018/4/19,24711.30 ,24762.48 ,24557.03 ,24664.89 ,0,-0.34%
2018/4/20,24657.39 ,24678.07 ,24375.04 ,24462.94 ,0,-0.82%
2018/4/23,24488.07 ,24536.89 ,24328.54 ,24448.69 ,0,-0.06%
2018/4/24,24579.94 ,24579.94 ,23828.73 ,24024.13 ,0,-1.74%
2018/4/25,24070.20 ,24146.34 ,23823.08 ,24083.83 ,0,0.25%
2018/4/26,24128.72 ,24402.46 ,24128.72 ,24322.34 ,0,0.99%
2018/4/27,24342.14 ,24359.38 ,24194.45 ,24311.19 ,0,-0.05%
2018/4/30,24410.41 ,24498.23 ,24163.08 ,24163.15 ,0,-0.61%
2018/5/1,24117.29 ,24117.29 ,23808.19 ,24099.05 ,0,-0.27%
2018/5/2,24097.63 ,24185.52 ,23886.30 ,23924.98 ,0,-0.72%
2018/5/3,23836.23 ,23996.15 ,23531.31 ,23930.15 ,0,0.02%
2018/5/4,23865.22 ,24333.35 ,23778.87 ,24262.51 ,0,1.39%
2018/5/7,24317.66 ,24479.45 ,24263.42 ,24357.32 ,0,0.39%
2018/5/8,24341.35 ,24412.34 ,24198.34 ,24360.21 ,0,0.01%
2018/5/9,24399.18 ,24586.48 ,24323.87 ,24542.54 ,0,0.75%
2018/5/10,24591.66 ,24794.99 ,24575.91 ,24739.53 ,0,0.80%
2018/5/11,24758.64 ,24868.65 ,24717.50 ,24831.17 ,0,0.37%
2018/5/14,24879.37 ,24994.19 ,24862.52 ,24899.41 ,0,0.27%
2018/5/15,24809.55 ,24809.55 ,24629.39 ,24706.41 ,0,-0.78%
2018/5/16,24722.32 ,24801.19 ,24672.79 ,24768.93 ,0,0.25%
2018/5/17,24752.40 ,24839.49 ,24639.40 ,24713.98 ,0,-0.22%
2018/5/18,24707.72 ,24774.97 ,24664.87 ,24715.09 ,0,0.00%
2018/5/21,24883.06 ,25086.49 ,24883.06 ,25013.29 ,0,1.21%
2018/5/22,25047.55 ,25064.99 ,24812.06 ,24834.41 ,0,-0.72%
2018/5/23,24757.71 ,24889.46 ,24667.12 ,24886.81 ,0,0.21%
2018/5/24,24877.36 ,24877.36 ,24605.90 ,24811.76 ,0,-0.30%
2018/5/25,24781.29 ,24824.22 ,24687.81 ,24753.09 ,0,-0.24%
2018/5/29,24606.59 ,24635.18 ,24247.84 ,24361.45 ,0,-1.58%
2018/5/30,24467.83 ,24714.48 ,24459.09 ,24667.78 ,0,1.26%
2018/5/31,24620.79 ,24620.79 ,24352.15 ,24415.84 ,0,-1.02%
2018/6/1,24542.09 ,24673.60 ,24542.09 ,24635.21 ,0,0.90%
2018/6/4,24727.55 ,24859.37 ,24722.14 ,24813.69 ,0,0.72%
2018/6/5,24820.12 ,24838.78 ,24710.82 ,24799.98 ,0,-0.06%
2018/6/6,24854.14 ,25146.46 ,24854.14 ,25146.39 ,0,1.40%
2018/6/7,25192.14 ,25326.09 ,25164.48 ,25241.41 ,0,0.38%
2018/6/8,25209.29 ,25325.63 ,25165.70 ,25316.53 ,0,0.30%
2018/6/11,25336.67 ,25402.83 ,25290.20 ,25322.31 ,0,0.02%
2018/6/12,25346.82 ,25364.37 ,25247.04 ,25320.73 ,0,-0.01%
2018/6/13,25328.65 ,25362.07 ,25191.42 ,25201.20 ,0,-0.47%
2018/6/14,25254.65 ,25332.50 ,25138.60 ,25175.31 ,0,-0.10%
2018/6/15,25116.71 ,25130.82 ,24894.38 ,25090.48 ,0,-0.34%
2018/6/18,24944.28 ,25003.10 ,24825.77 ,24987.47 ,0,-0.41%
2018/6/19,24763.59 ,24763.59 ,24567.75 ,24700.21 ,0,-1.15%
2018/6/20,24771.17 ,24804.76 ,24628.39 ,24657.80 ,0,-0.17%
2018/6/21,24639.21 ,24639.21 ,24406.63 ,24461.70 ,0,-0.80%
2018/6/22,24526.97 ,24663.18 ,24526.97 ,24580.89 ,0,0.49%
2018/6/25,24463.73 ,24463.73 ,24084.39 ,24252.80 ,0,-1.33%
2018/6/26,24281.89 ,24384.21 ,24241.22 ,24283.11 ,0,0.12%
2018/6/27,24303.11 ,24569.02 ,24115.82 ,24117.59 ,0,-0.68%
2018/6/28,24064.19 ,24308.16 ,23997.21 ,24216.05 ,0,0.41%
2018/6/29,24323.93 ,24509.52 ,24269.71 ,24271.41 ,0,0.23%
2018/7/2,24161.53 ,24319.42 ,24077.56 ,24307.18 ,0,0.15%
2018/7/3,24359.39 ,24444.88 ,24150.85 ,24174.82 ,0,-0.54%
2018/7/5,24285.82 ,24372.80 ,24177.44 ,24356.74 ,0,0.75%
2018/7/6,24352.47 ,24520.29 ,24281.47 ,24456.48 ,0,0.41%
2018/7/9,24519.20 ,24796.52 ,24518.43 ,24776.59 ,0,1.31%
2018/7/10,24806.97 ,24945.38 ,24806.97 ,24919.66 ,0,0.58%
2018/7/11,24789.48 ,24815.16 ,24663.82 ,24700.45 ,0,-0.88%
2018/7/12,24802.90 ,24939.97 ,24802.90 ,24924.89 ,0,0.91%
2018/7/13,24926.07 ,25043.21 ,24890.06 ,25019.41 ,0,0.38%
2018/7/16,25025.58 ,25072.41 ,24979.64 ,25064.36 ,0,0.18%
2018/7/17,25033.92 ,25155.39 ,24989.61 ,25119.89 ,0,0.22%
2018/7/18,25133.79 ,25215.32 ,25101.12 ,25199.29 ,0,0.32%
2018/7/19,25139.15 ,25154.17 ,25052.62 ,25064.50 ,0,-0.53%
2018/7/20,25041.14 ,25124.10 ,24986.35 ,25058.12 ,0,-0.03%
2018/7/23,25036.90 ,25081.45 ,24983.33 ,25044.29 ,0,-0.06%
2018/7/24,25092.43 ,25286.62 ,25092.43 ,25241.94 ,0,0.79%
2018/7/25,25183.70 ,25432.87 ,25113.55 ,25414.10 ,0,0.68%
2018/7/26,25468.55 ,25587.24 ,25463.16 ,25527.07 ,0,0.44%
2018/7/27,25520.52 ,25580.22 ,25370.07 ,25451.06 ,0,-0.30%
2018/7/30,25439.32 ,25500.16 ,25287.38 ,25306.83 ,0,-0.57%
2018/7/31,25345.21 ,25490.98 ,25345.21 ,25415.19 ,0,0.43%
2018/8/1,25461.63 ,25488.80 ,25278.32 ,25333.82 ,0,-0.32%
2018/8/2,25256.45 ,25360.48 ,25120.07 ,25326.16 ,0,-0.03%
2018/8/3,25360.37 ,25467.90 ,25325.17 ,25462.58 ,0,0.54%
2018/8/6,25437.43 ,25540.02 ,25381.38 ,25502.18 ,0,0.16%
2018/8/7,25551.65 ,25692.72 ,25551.65 ,25628.91 ,0,0.50%
2018/8/8,25615.72 ,25634.11 ,25557.48 ,25583.75 ,0,-0.18%
2018/8/9,25589.79 ,25613.31 ,25492.69 ,25509.23 ,0,-0.29%
2018/8/10,25401.19 ,25401.19 ,25222.88 ,25313.14 ,0,-0.77%
2018/8/13,25327.19 ,25381.39 ,25153.93 ,25187.70 ,0,-0.50%
2018/8/14,25215.69 ,25339.51 ,25201.87 ,25299.92 ,0,0.45%
2018/8/15,25235.37 ,25235.37 ,24965.77 ,25162.41 ,0,-0.54%
2018/8/16,25294.97 ,25607.34 ,25294.97 ,25558.73 ,0,1.58%
2018/8/17,25550.80 ,25728.16 ,25521.66 ,25669.32 ,0,0.43%
2018/8/20,25727.70 ,25790.17 ,25716.41 ,25758.69 ,0,0.35%
2018/8/21,25786.99 ,25888.82 ,25784.90 ,25822.29 ,0,0.25%
2018/8/22,25825.06 ,25836.16 ,25722.43 ,25733.60 ,0,-0.34%
2018/8/23,25714.86 ,25762.56 ,25608.02 ,25656.98 ,0,-0.30%
2018/8/24,25688.58 ,25826.05 ,25688.58 ,25790.35 ,0,0.52%
2018/8/27,25882.71 ,26067.57 ,25882.71 ,26049.64 ,0,1.01%
2018/8/28,26092.70 ,26122.24 ,26037.85 ,26064.02 ,0,0.06%
2018/8/29,26082.53 ,26167.94 ,26035.30 ,26124.57 ,0,0.23%
2018/8/30,26099.01 ,26104.37 ,25934.80 ,25986.92 ,0,-0.53%
2018/8/31,25964.85 ,26028.83 ,25879.77 ,25964.82 ,0,-0.09%
2018/9/4,25916.07 ,25971.77 ,25805.95 ,25952.48 ,0,-0.05%
2018/9/5,25919.84 ,26011.22 ,25871.04 ,25974.99 ,0,0.09%
2018/9/6,25973.02 ,26073.68 ,25880.84 ,25995.87 ,0,0.08%
2018/9/7,25951.02 ,26002.99 ,25818.39 ,25916.54 ,0,-0.31%
2018/9/10,25991.91 ,26039.96 ,25854.13 ,25857.07 ,0,-0.23%
2018/9/11,25841.14 ,26019.92 ,25754.32 ,25971.06 ,0,0.44%
2018/9/12,25989.07 ,26145.72 ,25929.43 ,25998.92 ,0,0.11%
2018/9/13,26083.94 ,26191.64 ,26067.08 ,26145.99 ,0,0.57%
2018/9/14,26169.56 ,26211.11 ,26068.29 ,26154.67 ,0,0.03%
2018/9/17,26151.66 ,26184.47 ,26030.35 ,26062.12 ,0,-0.35%
2018/9/18,26076.21 ,26317.34 ,26076.21 ,26246.96 ,0,0.71%
2018/9/19,26287.84 ,26464.41 ,26280.76 ,26405.76 ,0,0.61%
2018/9/20,26519.39 ,26697.49 ,26519.39 ,26656.98 ,0,0.95%
2018/9/21,26726.25 ,26769.16 ,26680.37 ,26743.50 ,0,0.32%
2018/9/24,26705.25 ,26709.94 ,26548.68 ,26562.05 ,0,-0.68%
2018/9/25,26601.58 ,26634.85 ,26475.58 ,26492.21 ,0,-0.26%
2018/9/26,26536.86 ,26606.09 ,26349.34 ,26385.28 ,0,-0.40%
2018/9/27,26418.27 ,26557.01 ,26379.95 ,26439.93 ,0,0.21%
2018/9/28,26407.66 ,26515.76 ,26383.57 ,26458.31 ,0,0.07%
2018/10/1,26598.36 ,26737.98 ,26596.05 ,26651.21 ,0,0.73%
2018/10/2,26648.91 ,26824.78 ,26627.66 ,26773.94 ,0,0.46%
2018/10/3,26833.47 ,26951.81 ,26789.08 ,26828.39 ,0,0.20%
2018/10/4,26784.08 ,26793.82 ,26471.61 ,26627.48 ,0,-0.75%
2018/10/5,26632.77 ,26676.16 ,26301.81 ,26447.05 ,0,-0.68%
2018/10/8,26399.45 ,26529.35 ,26223.09 ,26486.78 ,0,0.15%
2018/10/9,26469.19 ,26539.94 ,26324.16 ,26430.57 ,0,-0.21%
2018/10/10,26441.73 ,26441.73 ,25593.65 ,25598.74 ,0,-3.15%
2018/10/11,25518.39 ,25683.64 ,24899.77 ,25052.83 ,0,-2.13%
2018/10/12,25407.63 ,25467.55 ,25000.83 ,25339.99 ,0,1.15%
2018/10/15,25332.46 ,25482.42 ,25243.88 ,25250.55 ,0,-0.35%
2018/10/16,25351.53 ,25817.68 ,25351.53 ,25798.42 ,0,2.17%
2018/10/17,25705.87 ,25810.09 ,25479.16 ,25706.68 ,0,-0.36%
2018/10/18,25645.56 ,25691.46 ,25236.01 ,25379.45 ,0,-1.27%
2018/10/19,25421.09 ,25608.71 ,25350.02 ,25444.34 ,0,0.26%
2018/10/22,25492.14 ,25561.34 ,25236.05 ,25317.41 ,0,-0.50%
2018/10/23,25038.46 ,25307.70 ,24768.79 ,25191.43 ,0,-0.50%
2018/10/24,25172.88 ,25306.23 ,24533.19 ,24583.42 ,0,-2.41%
2018/10/25,24736.54 ,25104.29 ,24645.56 ,24984.55 ,0,1.63%
2018/10/26,24770.25 ,24916.16 ,24445.19 ,24688.31 ,0,-1.19%
2018/10/29,24818.98 ,25040.58 ,24122.23 ,24442.92 ,0,-0.99%
2018/10/30,24482.04 ,24906.68 ,24415.69 ,24874.64 ,0,1.77%
2018/10/31,25008.82 ,25336.55 ,25008.82 ,25115.76 ,0,0.97%
2018/11/1,25142.08 ,25396.47 ,25108.11 ,25380.74 ,0,1.06%
2018/11/2,25443.60 ,25578.98 ,25078.72 ,25270.83 ,0,-0.43%
2018/11/5,25261.47 ,25507.35 ,25261.47 ,25461.70 ,0,0.76%
2018/11/6,25452.83 ,25651.86 ,25444.90 ,25635.01 ,0,0.68%
2018/11/7,25788.46 ,26200.14 ,25765.88 ,26180.30 ,0,2.13%
2018/11/8,26139.59 ,26277.82 ,26081.90 ,26191.22 ,0,0.04%
2018/11/9,26149.11 ,26161.49 ,25882.91 ,25989.30 ,0,-0.77%
2018/11/12,25959.33 ,25966.71 ,25340.51 ,25387.18 ,0,-2.32%
2018/11/13,25321.21 ,25511.03 ,25193.78 ,25286.49 ,0,-0.40%
2018/11/14,25388.08 ,25501.29 ,24935.82 ,25080.50 ,0,-0.81%
2018/11/15,25061.48 ,25354.56 ,24787.79 ,25289.27 ,0,0.83%
2018/11/16,25242.35 ,25510.23 ,25147.80 ,25413.22 ,0,0.49%
2018/11/19,25392.61 ,25392.61 ,24900.98 ,25017.44 ,0,-1.56%
2018/11/20,24618.68 ,24707.26 ,24368.98 ,24465.64 ,0,-2.21%
2018/11/21,24541.65 ,24669.79 ,24463.28 ,24464.69 ,0,0.00%
2018/11/23,24336.40 ,24408.80 ,24268.74 ,24285.95 ,0,-0.73%
2018/11/26,24364.13 ,24673.29 ,24364.13 ,24640.24 ,0,1.46%
2018/11/27,24557.02 ,24750.73 ,24416.03 ,24748.73 ,0,0.44%
2018/11/28,24832.84 ,25368.93 ,24832.84 ,25366.43 ,0,2.50%
2018/11/29,25343.65 ,25479.04 ,25202.79 ,25338.84 ,0,-0.11%
2018/11/30,25307.14 ,25549.71 ,25250.97 ,25538.46 ,0,0.79%
2018/12/3,25779.57 ,25980.21 ,25670.51 ,25826.43 ,0,1.13%
2018/12/4,25752.56 ,25773.12 ,25008.11 ,25027.07 ,0,-3.10%
2018/12/6,24737.42 ,24951.01 ,24242.22 ,24947.67 ,0,-0.32%
2018/12/7,24918.82 ,25095.62 ,24284.78 ,24388.95 ,0,-2.24%
2018/12/10,24360.95 ,24500.81 ,23881.37 ,24423.26 ,0,0.14%
2018/12/11,24719.91 ,24791.26 ,24221.06 ,24370.24 ,0,-0.22%
2018/12/12,24509.09 ,24828.29 ,24509.09 ,24527.27 ,0,0.64%
2018/12/13,24575.86 ,24740.96 ,24473.29 ,24597.38 ,0,0.29%
2018/12/14,24408.04 ,24431.14 ,24033.79 ,24100.51 ,0,-2.02%
2018/12/17,23986.83 ,24088.08 ,23456.88 ,23592.98 ,0,-2.11%
2018/12/18,23769.13 ,23927.77 ,23516.02 ,23675.64 ,0,0.35%
2018/12/19,23693.33 ,24057.34 ,23162.64 ,23323.66 ,0,-1.49%
2018/12/20,23224.12 ,23282.20 ,22644.31 ,22859.60 ,0,-1.99%
2018/12/21,22871.74 ,23254.59 ,22396.34 ,22445.37 ,0,-1.81%
2018/12/24,22317.28 ,22339.87 ,21792.20 ,21792.20 ,0,-2.91%
2018/12/26,21857.73 ,22878.92 ,21712.53 ,22878.45 ,0,4.98%
2018/12/27,22629.06 ,23138.89 ,22267.42 ,23138.82 ,0,1.14%
2018/12/28,23213.61 ,23381.88 ,22981.33 ,23062.40 ,0,-0.33%
2018/12/31,23153.94 ,23333.18 ,23118.30 ,23327.46 ,0,1.15%
2019/1/2,23058.61 ,23413.47 ,22928.59 ,23346.24 ,0,0.08%
2019/1/3,23176.39 ,23176.39 ,22638.41 ,22686.22 ,0,-2.83%
2019/1/4,22894.92 ,23518.64 ,22894.92 ,23433.16 ,0,3.29%
2019/1/7,23474.26 ,23687.74 ,23301.59 ,23531.35 ,0,0.42%
2019/1/8,23680.32 ,23864.65 ,23581.45 ,23787.45 ,0,1.09%
2019/1/9,23844.27 ,23985.45 ,23776.56 ,23879.12 ,0,0.39%
2019/1/10,23811.11 ,24014.78 ,23703.25 ,24001.92 ,0,0.51%
2019/1/11,23940.01 ,23996.32 ,23798.16 ,23995.95 ,0,-0.02%
2019/1/14,23880.53 ,23964.90 ,23765.24 ,23909.84 ,0,-0.36%
2019/1/15,23914.11 ,24099.14 ,23887.93 ,24065.59 ,0,0.65%
2019/1/16,24139.91 ,24288.61 ,24119.72 ,24207.16 ,0,0.59%
2019/1/17,24147.09 ,24474.46 ,24088.90 ,24370.10 ,0,0.67%
2019/1/18,24534.19 ,24750.22 ,24459.03 ,24706.35 ,0,1.38%
2019/1/22,24607.76 ,24607.76 ,24244.31 ,24404.48 ,0,-1.22%
2019/1/23,24577.25 ,24700.98 ,24307.17 ,24575.62 ,0,0.70%
2019/1/24,24579.96 ,24626.30 ,24422.73 ,24553.24 ,0,-0.09%
2019/1/25,24687.21 ,24860.15 ,24676.75 ,24737.20 ,0,0.75%
2019/1/28,24596.98 ,24596.98 ,24323.94 ,24528.22 ,0,-0.84%
2019/1/29,24519.62 ,24674.87 ,24504.04 ,24579.96 ,0,0.21%
2019/1/30,24826.52 ,25109.62 ,24790.90 ,25014.86 ,0,1.77%
2019/1/31,24954.48 ,25049.62 ,24842.09 ,24999.67 ,0,-0.06%
2019/2/1,25025.31 ,25193.15 ,24982.49 ,25063.89 ,0,0.26%
2019/2/4,25062.12 ,25239.91 ,24977.67 ,25239.37 ,0,0.70%
2019/2/5,25287.93 ,25427.32 ,25287.65 ,25411.52 ,0,0.68%
2019/2/6,25371.57 ,25439.04 ,25312.06 ,25390.30 ,0,-0.08%
2019/2/7,25265.81 ,25314.26 ,25000.52 ,25169.53 ,0,-0.87%
2019/2/8,25042.36 ,25106.39 ,24883.04 ,25106.33 ,0,-0.25%
2019/2/11,25142.81 ,25196.75 ,25009.10 ,25053.11 ,0,-0.21%
2019/2/12,25152.03 ,25458.98 ,25152.03 ,25425.76 ,0,1.49%
2019/2/13,25480.86 ,25625.95 ,25480.86 ,25543.27 ,0,0.46%
2019/2/14,25460.65 ,25558.90 ,25308.09 ,25439.39 ,0,-0.41%
2019/2/15,25564.63 ,25883.72 ,25564.63 ,25883.25 ,0,1.74%
2019/2/19,25849.85 ,25961.44 ,25820.01 ,25891.32 ,0,0.03%
2019/2/20,25872.26 ,25986.20 ,25846.48 ,25954.44 ,0,0.24%
2019/2/21,25922.41 ,25938.88 ,25762.21 ,25850.63 ,0,-0.40%
2019/2/22,25906.27 ,26052.90 ,25906.27 ,26031.81 ,0,0.70%
2019/2/25,26126.15 ,26241.42 ,26080.66 ,26091.95 ,0,0.23%
2019/2/26,26051.61 ,26155.29 ,25966.01 ,26057.98 ,0,-0.13%
2019/2/27,25995.60 ,26039.68 ,25877.24 ,25985.16 ,0,-0.28%
2019/2/28,25984.28 ,26029.21 ,25896.56 ,25916.00 ,0,-0.27%
2019/3/1,26019.67 ,26143.92 ,25914.37 ,26026.32 ,0,0.43%
2019/3/4,26122.19 ,26155.98 ,25611.55 ,25819.65 ,0,-0.79%
2019/3/5,25829.07 ,25877.15 ,25725.63 ,25806.63 ,0,-0.05%
2019/3/6,25818.76 ,25837.61 ,25633.71 ,25673.46 ,0,-0.52%
2019/3/7,25645.45 ,25645.45 ,25352.55 ,25473.23 ,0,-0.78%
2019/3/8,25347.38 ,25466.14 ,25252.46 ,25450.24 ,0,-0.09%
2019/3/11,25208.00 ,25661.63 ,25208.00 ,25650.88 ,0,0.79%
2019/3/12,25600.30 ,25675.44 ,25522.17 ,25554.66 ,0,-0.38%
2019/3/13,25637.23 ,25776.49 ,25571.31 ,25702.89 ,0,0.58%
2019/3/14,25692.31 ,25752.84 ,25621.31 ,25709.94 ,0,0.03%
2019/3/15,25720.96 ,25927.91 ,25649.70 ,25848.87 ,0,0.54%
2019/3/18,25801.88 ,25924.77 ,25785.66 ,25914.10 ,0,0.25%
2019/3/19,25987.87 ,26109.68 ,25814.92 ,25887.38 ,0,-0.10%
2019/3/20,25867.79 ,25929.52 ,25670.63 ,25745.67 ,0,-0.55%
2019/3/21,25688.44 ,26009.90 ,25657.78 ,25962.51 ,0,0.84%
2019/3/22,25844.65 ,25877.01 ,25501.45 ,25502.32 ,0,-1.77%
2019/3/25,25490.72 ,25603.27 ,25372.26 ,25516.83 ,0,0.06%
2019/3/26,25649.56 ,25796.29 ,25544.78 ,25657.73 ,0,0.55%
2019/3/27,25676.34 ,25758.17 ,25425.27 ,25625.59 ,0,-0.13%
2019/3/28,25693.32 ,25743.41 ,25576.69 ,25717.46 ,0,0.36%
2019/3/29,25827.31 ,25949.32 ,25771.67 ,25928.68 ,0,0.82%
2019/4/1,26075.10 ,26280.90 ,26071.69 ,26258.42 ,0,1.27%
2019/4/2,26213.55 ,26221.24 ,26122.31 ,26179.13 ,0,-0.30%
2019/4/3,26238.03 ,26282.17 ,26138.47 ,26218.13 ,0,0.15%
2019/4/4,26213.42 ,26398.90 ,26212.78 ,26384.63 ,0,0.64%
2019/4/5,26427.56 ,26487.57 ,26370.82 ,26424.99 ,0,0.15%
2019/4/8,26312.67 ,26344.65 ,26246.03 ,26341.02 ,0,-0.32%
2019/4/9,26243.54 ,26246.34 ,26103.14 ,26150.58 ,0,-0.72%
2019/4/10,26173.71 ,26209.49 ,26101.24 ,26157.16 ,0,0.03%
2019/4/11,26188.21 ,26229.88 ,26062.59 ,26143.05 ,0,-0.05%
2019/4/12,26357.79 ,26436.68 ,26309.72 ,26412.30 ,0,1.03%
2019/4/15,26407.76 ,26424.85 ,26316.42 ,26384.77 ,0,-0.10%
2019/4/16,26482.19 ,26530.71 ,26397.19 ,26452.66 ,0,0.26%
2019/4/17,26468.53 ,26501.02 ,26391.86 ,26449.54 ,0,-0.01%
2019/4/18,26463.37 ,26602.42 ,26444.53 ,26559.54 ,0,0.42%
2019/4/22,26510.77 ,26553.05 ,26458.61 ,26511.05 ,0,-0.18%
2019/4/23,26513.83 ,26695.96 ,26503.56 ,26656.39 ,0,0.55%
2019/4/24,26652.56 ,26680.58 ,26582.86 ,26597.05 ,0,-0.22%
2019/4/25,26426.37 ,26536.48 ,26310.28 ,26462.08 ,0,-0.51%
2019/4/26,26454.62 ,26543.56 ,26392.55 ,26543.33 ,0,0.31%
2019/4/29,26559.87 ,26602.54 ,26520.75 ,26554.39 ,0,0.04%
2019/4/30,26594.56 ,26614.04 ,26419.47 ,26592.91 ,0,0.15%
2019/5/1,26639.06 ,26689.39 ,26426.38 ,26430.14 ,0,-0.61%
2019/5/2,26407.15 ,26454.69 ,26180.36 ,26307.79 ,0,-0.46%
2019/5/3,26379.14 ,26534.96 ,26370.09 ,26504.95 ,0,0.75%
2019/5/6,26160.62 ,26476.27 ,26033.95 ,26438.48 ,0,-0.25%
2019/5/7,26276.90 ,26276.90 ,25789.71 ,25965.09 ,0,-1.79%
